pmid,pmc,publisher-id,doi,File,pii,other,coden,sici,medline,manuscript,pmcid,publisher-manuscript
16635449,PMC2689285,1297-9686-38-3-265,10.1186/1297-9686-38-3-265,PMC002xxxxxx/PMC2689285.xml,,,,,,,,
16635450,PMC2689286,1297-9686-38-3-281,10.1186/1297-9686-38-3-281,PMC002xxxxxx/PMC2689286.xml,,,,,,,,
16635452,PMC2689287,1297-9686-38-3-313,10.1186/1297-9686-38-3-313,PMC002xxxxxx/PMC2689287.xml,,,,,,,,
16635453,PMC2689288,1297-9686-38-3-321,10.1186/1297-9686-38-3-321,PMC002xxxxxx/PMC2689288.xml,,,,,,,,
16790226,PMC2689289,1297-9686-38-4-343,10.1186/1297-9686-38-4-343,PMC002xxxxxx/PMC2689289.xml,,,,,,,,
16790227,PMC2689290,1297-9686-38-4-359,10.1186/1297-9686-38-4-359,PMC002xxxxxx/PMC2689290.xml,,,,,,,,
16790228,PMC2689291,1297-9686-38-4-371,10.1186/1297-9686-38-4-371,PMC002xxxxxx/PMC2689291.xml,,,,,,,,
16790229,PMC2689292,1297-9686-38-4-389,10.1186/1297-9686-38-4-389,PMC002xxxxxx/PMC2689292.xml,,,,,,,,
16790230,PMC2689293,1297-9686-38-4-411,10.1186/1297-9686-38-4-411,PMC002xxxxxx/PMC2689293.xml,,,,,,,,
16790231,PMC2689294,1297-9686-38-4-431,10.1186/1297-9686-38-4-431,PMC002xxxxxx/PMC2689294.xml,,,,,,,,
,PMC2689295,1297-9686-38-1-1,10.1186/1297-9686-38-1-1,PMC002xxxxxx/PMC2689295.xml,,,,,,,,
16451790,PMC2689296,1297-9686-38-1-25,10.1186/1297-9686-38-1-25,PMC002xxxxxx/PMC2689296.xml,,,,,,,,
16451789,PMC2689297,1297-9686-38-1-3,10.1186/1297-9686-38-1-3,PMC002xxxxxx/PMC2689297.xml,,,,,,,,
16451791,PMC2689298,1297-9686-38-1-45,10.1186/1297-9686-38-1-45,PMC002xxxxxx/PMC2689298.xml,,,,,,,,
16451792,PMC2689299,1297-9686-38-1-65,10.1186/1297-9686-38-1-65,PMC002xxxxxx/PMC2689299.xml,,,,,,,,
16451793,PMC2689300,1297-9686-38-1-85,10.1186/1297-9686-38-1-85,PMC002xxxxxx/PMC2689300.xml,,,,,,,,
16451794,PMC2689301,1297-9686-38-1-99,10.1186/1297-9686-38-1-99,PMC002xxxxxx/PMC2689301.xml,,,,,,,,
16492371,PMC2689302,1297-9686-38-2-127,10.1186/1297-9686-38-2-127,PMC002xxxxxx/PMC2689302.xml,,,,,,,,
16492372,PMC2689303,1297-9686-38-2-147,10.1186/1297-9686-38-2-147,PMC002xxxxxx/PMC2689303.xml,,,,,,,,
16492373,PMC2689304,1297-9686-38-2-167,10.1186/1297-9686-38-2-167,PMC002xxxxxx/PMC2689304.xml,,,,,,,,
16492374,PMC2689305,1297-9686-38-2-183,10.1186/1297-9686-38-2-183,PMC002xxxxxx/PMC2689305.xml,,,,,,,,
16492375,PMC2689306,1297-9686-38-2-201,10.1186/1297-9686-38-2-201,PMC002xxxxxx/PMC2689306.xml,,,,,,,,
16492376,PMC2689307,1297-9686-38-2-221,10.1186/1297-9686-38-2-221,PMC002xxxxxx/PMC2689307.xml,,,,,,,,
19289544,PMC2689339,,10.1113/jphysiol.2009.170290,PMC002xxxxxx/PMC2689339.xml,,,,,,,,
19326190,PMC2689355,9874,10.1007/s11095-009-9874-6,PMC002xxxxxx/PMC2689355.xml,,,,,,,,
19343484,PMC2689356,9878,10.1007/s11095-009-9878-2,PMC002xxxxxx/PMC2689356.xml,,,,,,,,
19326186,PMC2689357,162,10.1007/s10165-009-0162-4,PMC002xxxxxx/PMC2689357.xml,,,,,,,,
19301016,PMC2689358,692,10.1007/s00384-009-0692-4,PMC002xxxxxx/PMC2689358.xml,,,,,,,,
19223334,PMC2689395,dyp004,10.1093/ije/dyp004,PMC002xxxxxx/PMC2689395.xml,,,,,,,,
19279073,PMC2689396,dyp159,10.1093/ije/dyp159,PMC002xxxxxx/PMC2689396.xml,,,,,,,,
19359257,PMC2689397,dyp166,10.1093/ije/dyp166,PMC002xxxxxx/PMC2689397.xml,,,,,,,,
19376883,PMC2689398,dyp168,10.1093/ije/dyp168,PMC002xxxxxx/PMC2689398.xml,,,,,,,,
19291270,PMC2689428,jbiol121,10.1186/jbiol121,PMC002xxxxxx/PMC2689428.xml,,,,,,,,
19291274,PMC2689429,jbiol125,10.1186/jbiol125,PMC002xxxxxx/PMC2689429.xml,,,,,,,,
19344476,PMC2689430,jbiol126,10.1186/jbiol126,PMC002xxxxxx/PMC2689430.xml,,,,,,,,
19344491,PMC2689431,jbiol127,10.1186/jbiol127,PMC002xxxxxx/PMC2689431.xml,,,,,,,,
19344492,PMC2689432,jbiol128,10.1186/jbiol128,PMC002xxxxxx/PMC2689432.xml,,,,,,,,
19435469,PMC2689433,jbiol129,10.1186/jbiol129,PMC002xxxxxx/PMC2689433.xml,,,,,,,,
19435486,PMC2689435,jbiol131,10.1186/jbiol131,PMC002xxxxxx/PMC2689435.xml,,,,,,,,
19435474,PMC2689436,jbiol132,10.1186/jbiol132,PMC002xxxxxx/PMC2689436.xml,,,,,,,,
19435484,PMC2689437,jbiol133,10.1186/jbiol133,PMC002xxxxxx/PMC2689437.xml,,,,,,,,
19435483,PMC2689438,jbiol134,10.1186/jbiol134,PMC002xxxxxx/PMC2689438.xml,,,,,,,,
19490588,PMC2689439,jbiol136,10.1186/jbiol136,PMC002xxxxxx/PMC2689439.xml,,,,,,,,
19439060,PMC2689440,gm48,10.1186/gm48,PMC002xxxxxx/PMC2689440.xml,,,,,,,,
19439059,PMC2689441,gm49,10.1186/gm49,PMC002xxxxxx/PMC2689441.xml,,,,,,,,
19480644,PMC2689442,gm50,10.1186/gm50,PMC002xxxxxx/PMC2689442.xml,,,,,,,,
19490583,PMC2689444,gm52,10.1186/gm52,PMC002xxxxxx/PMC2689444.xml,,,,,,,,
19490584,PMC2689445,gm53,10.1186/gm53,PMC002xxxxxx/PMC2689445.xml,,,,,,,,
19490585,PMC2689446,gm54,10.1186/gm54,PMC002xxxxxx/PMC2689446.xml,,,,,,,,
19490586,PMC2689447,gm55,10.1186/gm55,PMC002xxxxxx/PMC2689447.xml,,,,,,,,
19490587,PMC2689448,gm56,10.1186/gm56,PMC002xxxxxx/PMC2689448.xml,,,,,,,,
19291279,PMC2689449,cc7146,10.1186/cc7146,PMC002xxxxxx/PMC2689449.xml,,,,,,,,
19435476,PMC2689450,cc7153,10.1186/cc7153,PMC002xxxxxx/PMC2689450.xml,,,,,,,,
19344486,PMC2689451,cc7154,10.1186/cc7154,PMC002xxxxxx/PMC2689451.xml,,,,,,,,
19439041,PMC2689452,cc7686,10.1186/cc7686,PMC002xxxxxx/PMC2689452.xml,,,,,,,,
19486503,PMC2689453,cc7701,10.1186/cc7701,PMC002xxxxxx/PMC2689453.xml,,,,,,,,
19439056,PMC2689454,cc7702,10.1186/cc7702,PMC002xxxxxx/PMC2689454.xml,,,,,,,,
19344487,PMC2689455,cc7718,10.1186/cc7718,PMC002xxxxxx/PMC2689455.xml,,,,,,,,
19291277,PMC2689456,cc7719,10.1186/cc7719,PMC002xxxxxx/PMC2689456.xml,,,,,,,,
19291271,PMC2689457,cc7721,10.1186/cc7721,PMC002xxxxxx/PMC2689457.xml,,,,,,,,
19291280,PMC2689458,cc7722,10.1186/cc7722,PMC002xxxxxx/PMC2689458.xml,,,,,,,,
19439021,PMC2689459,cc7728,10.1186/cc7728,PMC002xxxxxx/PMC2689459.xml,,,,,,,,
19435467,PMC2689463,cc7738,10.1186/cc7738,PMC002xxxxxx/PMC2689463.xml,,,,,,,,
19435471,PMC2689467,cc7742,10.1186/cc7742,PMC002xxxxxx/PMC2689467.xml,,,,,,,,
,PMC2689468,cc7743,10.1186/cc7743,PMC002xxxxxx/PMC2689468.xml,,,,,,,,
19435473,PMC2689470,cc7745,10.1186/cc7745,PMC002xxxxxx/PMC2689470.xml,,,,,,,,
19439023,PMC2689472,cc7748,10.1186/cc7748,PMC002xxxxxx/PMC2689472.xml,,,,,,,,
19439054,PMC2689474,cc7750,10.1186/cc7750,PMC002xxxxxx/PMC2689474.xml,,,,,,,,
19439042,PMC2689476,cc7752,10.1186/cc7752,PMC002xxxxxx/PMC2689476.xml,,,,,,,,
19435477,PMC2689477,cc7753,10.1186/cc7753,PMC002xxxxxx/PMC2689477.xml,,,,,,,,
19439043,PMC2689478,cc7754,10.1186/cc7754,PMC002xxxxxx/PMC2689478.xml,,,,,,,,
19435472,PMC2689479,cc7755,10.1186/cc7755,PMC002xxxxxx/PMC2689479.xml,,,,,,,,
19435475,PMC2689480,cc7756,10.1186/cc7756,PMC002xxxxxx/PMC2689480.xml,,,,,,,,
19439044,PMC2689481,cc7757,10.1186/cc7757,PMC002xxxxxx/PMC2689481.xml,,,,,,,,
19439052,PMC2689482,cc7758,10.1186/cc7758,PMC002xxxxxx/PMC2689482.xml,,,,,,,,
19439047,PMC2689494,cc7773,10.1186/cc7773,PMC002xxxxxx/PMC2689494.xml,,,,,,,,
19439053,PMC2689496,cc7776,10.1186/cc7776,PMC002xxxxxx/PMC2689496.xml,,,,,,,,
19439045,PMC2689498,cc7778,10.1186/cc7778,PMC002xxxxxx/PMC2689498.xml,,,,,,,,
19439048,PMC2689507,cc7787,10.1186/cc7787,PMC002xxxxxx/PMC2689507.xml,,,,,,,,
19439049,PMC2689509,cc7789,10.1186/cc7789,PMC002xxxxxx/PMC2689509.xml,,,,,,,,
,PMC2689511,cc7796,10.1186/cc7796,PMC002xxxxxx/PMC2689511.xml,,,,,,,,
18507496,PMC2689661,08-PLME-HIA-0092R1,10.1371/journal.pmed.0050095,PMC002xxxxxx/PMC2689661.xml,,,,,,,,
18507497,PMC2689664,07-PLME-RA-1291R2,10.1371/journal.pmed.0050101,PMC002xxxxxx/PMC2689664.xml,,,,plme-05-05-20,,,,
18507498,PMC2689668,08-PLME-ES-0260R1,10.1371/journal.pmed.0050106,PMC002xxxxxx/PMC2689668.xml,,,,,,,,
18507502,PMC2689669,08-PLME-ED-1035,10.1371/journal.pmed.0050118,PMC002xxxxxx/PMC2689669.xml,,,,,,,,
,PMC2689674,08-PLME-CN-1114,10.1371/journal.pmed.0050119,PMC002xxxxxx/PMC2689674.xml,,,,,,,,
18507499,PMC2689675,07-PLME-RA-1323R3,10.1371/journal.pmed.0050112,PMC002xxxxxx/PMC2689675.xml,,,,plme-05-05-19,,,,
18507501,PMC2689677,08-PLME-P-0972,10.1371/journal.pmed.0050115,PMC002xxxxxx/PMC2689677.xml,,,,,,,,
19145233,PMC2689940,,10.1038/nature07604,PMC002xxxxxx/PMC2689940.xml,,,,,,UKMS2769,,
19503732,PMC2690398,,10.1021/cg900129f,PMC002xxxxxx/PMC2690398.xml,,,,,,,,
18468539,PMC2690414,LANCET60685,10.1016/S0140-6736(08)60685-6,PMC002xxxxxx/PMC2690414.xml,,,,,,,,
19274473,PMC2690723,115,10.1007/s12263-009-0115-8,PMC002xxxxxx/PMC2690723.xml,,,,,,,,
19404697,PMC2690730,122,10.1007/s12263-009-0122-9,PMC002xxxxxx/PMC2690730.xml,,,,,,,,
19343461,PMC2690755,797,10.1007/s11999-009-0797-7,PMC002xxxxxx/PMC2690755.xml,,,,,,,,
19326183,PMC2690756,798,10.1007/s11999-009-0798-6,PMC002xxxxxx/PMC2690756.xml,,,,,,,,
19363641,PMC2690763,829,10.1007/s11999-009-0829-3,PMC002xxxxxx/PMC2690763.xml,,,,,,,,
19370384,PMC2690764,837,10.1007/s11999-009-0837-3,PMC002xxxxxx/PMC2690764.xml,,,,,,,,
19353268,PMC2690829,9690,10.1007/s10439-009-9690-5,PMC002xxxxxx/PMC2690829.xml,,,,,,,,
19415496,PMC2690830,9698,10.1007/s10439-009-9698-x,PMC002xxxxxx/PMC2690830.xml,,,,,,,,
19387522,PMC2690831,9724,10.1007/s00128-009-9724-6,PMC002xxxxxx/PMC2690831.xml,,,,,,,,
19424753,PMC2690833,9181,10.1007/s00335-009-9181-x,PMC002xxxxxx/PMC2690833.xml,,,,,,,,
19495543,PMC2690835,847,10.1007/s00192-009-0847-4,PMC002xxxxxx/PMC2690835.xml,,,,,,,,
19259615,PMC2690844,469,10.1007/s10029-008-0469-7,PMC002xxxxxx/PMC2690844.xml,,,,,,,,
19399551,PMC2690847,9182,10.1007/s00335-009-9182-9,PMC002xxxxxx/PMC2690847.xml,,,,,,,,
19396544,PMC2690848,313,10.1007/s10646-009-0313-6,PMC002xxxxxx/PMC2690848.xml,,,,,,,,
18975081,PMC2690849,507,10.1007/s10620-008-0507-4,PMC002xxxxxx/PMC2690849.xml,,,,,,,,
18923834,PMC2690850,624,10.1007/s00277-008-0624-3,PMC002xxxxxx/PMC2690850.xml,,,,,,,,
19468663,PMC2690851,958,10.1007/s00198-009-0958-2,PMC002xxxxxx/PMC2690851.xml,,,,,,,,
19363602,PMC2690854,1024,10.1007/s00122-009-1024-3,PMC002xxxxxx/PMC2690854.xml,,,,,,,,
19363662,PMC2690855,1026,10.1007/s00122-009-1026-1,PMC002xxxxxx/PMC2690855.xml,,,,,,,,
19050890,PMC2690858,643,10.1007/s00277-008-0643-0,PMC002xxxxxx/PMC2690858.xml,,,,,,,,
,PMC2690904,ijic200750,,PMC002xxxxxx/PMC2690904.xml,,,,,,,,
19503735,PMC2690905,ijic200751,,PMC002xxxxxx/PMC2690905.xml,,,,,,,,
19503736,PMC2690906,ijic200752,,PMC002xxxxxx/PMC2690906.xml,,,,,,,,
19503737,PMC2690907,ijic200753,,PMC002xxxxxx/PMC2690907.xml,,,,,,,,
19753124,PMC2690973,tcrm-5-291,,PMC002xxxxxx/PMC2690973.xml,,,,,,,,
19753125,PMC2690974,tcrm-5-311,,PMC002xxxxxx/PMC2690974.xml,,,,,,,,
19753126,PMC2690975,tcrm-5-319,,PMC002xxxxxx/PMC2690975.xml,,,,,,,,
19753127,PMC2690976,tcrm-5-341,,PMC002xxxxxx/PMC2690976.xml,,,,,,,,
19344496,PMC2690990,gb-2009-10-3-103,10.1186/gb-2009-10-3-103,PMC002xxxxxx/PMC2690990.xml,,,,,,,,
19344490,PMC2690991,gb-2009-10-3-212,10.1186/gb-2009-10-3-212,PMC002xxxxxx/PMC2690991.xml,,,,,,,,
19291272,PMC2690992,gb-2009-10-3-213,10.1186/gb-2009-10-3-213,PMC002xxxxxx/PMC2690992.xml,,,,,,,,
19344485,PMC2690993,gb-2009-10-3-214,10.1186/gb-2009-10-3-214,PMC002xxxxxx/PMC2690993.xml,,,,,,,,
19291267,PMC2690994,gb-2009-10-3-304,10.1186/gb-2009-10-3-304,PMC002xxxxxx/PMC2690994.xml,,,,,,,,
19291275,PMC2690995,gb-2009-10-3-305,10.1186/gb-2009-10-3-305,PMC002xxxxxx/PMC2690995.xml,,,,,,,,
19503747,PMC2691149,,10.3389/neuro.05.003.2009,PMC002xxxxxx/PMC2691149.xml,,,,,,,,
19506703,PMC2691150,,10.3389/neuro.02.001.2009,PMC002xxxxxx/PMC2691150.xml,,,,,,,,
19503748,PMC2691151,,10.3389/neuro.08.003.2009,PMC002xxxxxx/PMC2691151.xml,,,,,,,,
19503749,PMC2691152,,10.3389/neuro.08.006.2009,PMC002xxxxxx/PMC2691152.xml,,,,,,,,
19503750,PMC2691153,,10.3389/neuro.07.007.2009,PMC002xxxxxx/PMC2691153.xml,,,,,,,,
19503751,PMC2691154,,10.3389/neuro.10.005.2009,PMC002xxxxxx/PMC2691154.xml,,,,,,,,
19503753,PMC2691156,,10.3389/neuro.08.004.2009,PMC002xxxxxx/PMC2691156.xml,,,,,,,,
19214520,PMC2691521,1310,10.1007/s00330-009-1310-0,PMC002xxxxxx/PMC2691521.xml,,,,,,,,
19326128,PMC2691523,840,10.1007/s00381-009-0840-8,PMC002xxxxxx/PMC2691523.xml,,,,,,,,
19214560,PMC2691524,644,10.1007/s00424-009-0644-4,PMC002xxxxxx/PMC2691524.xml,,,,,,,,
19225780,PMC2691525,1315,10.1007/s00330-009-1315-8,PMC002xxxxxx/PMC2691525.xml,,,,,,,,
19247687,PMC2691526,646,10.1007/s00424-009-0646-2,PMC002xxxxxx/PMC2691526.xml,,,,,,,,
19458903,PMC2691527,393,10.1007/s00705-009-0393-x,PMC002xxxxxx/PMC2691527.xml,,,,,,,,
19247652,PMC2691528,1076,10.1007/s00259-009-1076-2,PMC002xxxxxx/PMC2691528.xml,,,,,,,,
19247653,PMC2691529,1072,10.1007/s00259-009-1072-6,PMC002xxxxxx/PMC2691529.xml,,,,,,,,
19214521,PMC2691530,1308,10.1007/s00330-009-1308-7,PMC002xxxxxx/PMC2691530.xml,,,,,,,,
19189121,PMC2691531,639,10.1007/s00424-009-0639-1,PMC002xxxxxx/PMC2691531.xml,,,,,,,,
19224220,PMC2691532,1328,10.1007/s00330-009-1328-3,PMC002xxxxxx/PMC2691532.xml,,,,,,,,
19184093,PMC2691533,633,10.1007/s00424-008-0633-z,PMC002xxxxxx/PMC2691533.xml,,,,,,,,
19584905,PMC2691547,,10.3389/neuro.14.001.2009,PMC002xxxxxx/PMC2691547.xml,,,,,,,,
19584906,PMC2691548,,10.3389/neuro.14.002.2009,PMC002xxxxxx/PMC2691548.xml,,,,,,,,
19125336,PMC2691549,9001,10.1007/s12529-008-9001-9,PMC002xxxxxx/PMC2691549.xml,,,,,,,,
19238427,PMC2691554,647,10.1007/s00424-009-0647-1,PMC002xxxxxx/PMC2691554.xml,,,,,,,,
19506704,PMC2691654,,10.3389/neuro.16.005.2009,PMC002xxxxxx/PMC2691654.xml,,,,,,,,
19506705,PMC2691655,,10.3389/neuro.05.002.2009,PMC002xxxxxx/PMC2691655.xml,,,,,,,,
19506706,PMC2691656,,10.3389/neuro.07.006.2009,PMC002xxxxxx/PMC2691656.xml,,,,,,,,
19506707,PMC2691657,,10.3389/neuro.11.016.2009,PMC002xxxxxx/PMC2691657.xml,,,,,,,,
19506708,PMC2691658,,10.3389/neuro.04.002.2009,PMC002xxxxxx/PMC2691658.xml,,,,,,,,
18836445,PMC2691688,,10.1038/ng.242,PMC002xxxxxx/PMC2691688.xml,,,,,,NIHMS67305,,
19096847,PMC2691802,898,10.1007/s00280-008-0898-0,PMC002xxxxxx/PMC2691802.xml,,,,,,,,
19104812,PMC2691803,895,10.1007/s00280-008-0895-3,PMC002xxxxxx/PMC2691803.xml,,,,,,,,
19468860,PMC2691805,9164,10.1007/s11084-009-9164-7,PMC002xxxxxx/PMC2691805.xml,,,,,,,,
19455378,PMC2691806,9095,10.1007/s12160-009-9095-6,PMC002xxxxxx/PMC2691806.xml,,,,,,,,
19319461,PMC2691807,9405,10.1007/s00246-009-9405-6,PMC002xxxxxx/PMC2691807.xml,,,,,,,,
19184179,PMC2691808,9369,10.1007/s00246-008-9369-y,PMC002xxxxxx/PMC2691808.xml,,,,,,,,
19340478,PMC2691809,9408,10.1007/s00246-009-9408-3,PMC002xxxxxx/PMC2691809.xml,,,,,,,,
,PMC2691851,gkp521,10.1093/nar/gkp521,PMC002xxxxxx/PMC2691851.xml,,,,,,,,
,PMC2691852,gkp522,10.1093/nar/gkp522,PMC002xxxxxx/PMC2691852.xml,,,,,,,,
,PMC2691853,gkp523,10.1093/nar/gkp523,PMC002xxxxxx/PMC2691853.xml,,,,,,,,
19449186,PMC2691868,247,10.1007/s00294-009-0247-9,PMC002xxxxxx/PMC2691868.xml,,,,,,,,
19307298,PMC2691903,,10.1113/jphysiol.2009.170159,PMC002xxxxxx/PMC2691903.xml,,,,,,,,
19449053,PMC2691926,9234,10.1007/s00239-009-9234-5,PMC002xxxxxx/PMC2691926.xml,,,,,,,,
19430829,PMC2691927,54,10.1007/s00268-009-0054-y,PMC002xxxxxx/PMC2691927.xml,,,,,,,,
19424752,PMC2691928,24,10.1007/s00268-009-0024-4,PMC002xxxxxx/PMC2691928.xml,,,,,,,,
19418094,PMC2691929,58,10.1007/s00268-009-0058-7,PMC002xxxxxx/PMC2691929.xml,,,,,,,,
19412569,PMC2691930,20,10.1007/s00268-009-0020-8,PMC002xxxxxx/PMC2691930.xml,,,,,,,,
19421811,PMC2691931,66,10.1007/s00268-009-0066-7,PMC002xxxxxx/PMC2691931.xml,,,,,,,,
19452197,PMC2691932,9225,10.1007/s00239-009-9225-6,PMC002xxxxxx/PMC2691932.xml,,,,,,,,
19384458,PMC2691933,37,10.1007/s00268-009-0037-z,PMC002xxxxxx/PMC2691933.xml,,,,,,,,
19384459,PMC2691934,36,10.1007/s00268-009-0036-0,PMC002xxxxxx/PMC2691934.xml,,,,,,,,
19513178,PMC2691939,ijic200909,,PMC002xxxxxx/PMC2691939.xml,,,,,,,,
19513179,PMC2691940,ijic200910,,PMC002xxxxxx/PMC2691940.xml,,,,,,,,
,PMC2691941,ijic200911,,PMC002xxxxxx/PMC2691941.xml,,,,,,,,
,PMC2691942,ijic200912,,PMC002xxxxxx/PMC2691942.xml,,,,,,,,
,PMC2691943,ijic200913,,PMC002xxxxxx/PMC2691943.xml,,,,,,,,
19513180,PMC2691944,ijic200914,,PMC002xxxxxx/PMC2691944.xml,,,,,,,,
19513181,PMC2691945,ijic200915,,PMC002xxxxxx/PMC2691945.xml,,,,,,,,
19513182,PMC2691946,ijic200916,,PMC002xxxxxx/PMC2691946.xml,,,,,,,,
19477503,PMC2692021,LANCET60941,10.1016/S0140-6736(09)60941-7,PMC002xxxxxx/PMC2692021.xml,,,,,,,,
19265091,PMC2692049,S0012-3692(09)60210-5,10.1378/chest.08-1052,PMC002xxxxxx/PMC2692049.xml,,,,,,,,
19279572,PMC2692085,,10.1038/nature07782,PMC002xxxxxx/PMC2692085.xml,,,,,,NIHMS103035,,
19098907,PMC2692090,,10.1038/nm.1900,PMC002xxxxxx/PMC2692090.xml,,,,,,NIHMS103250,,
18044059,PMC2692109,copd-2-1b,,PMC002xxxxxx/PMC2692109.xml,,,,,,,,
18044067,PMC2692110,copd-2-65,,PMC002xxxxxx/PMC2692110.xml,,,,,,,,
18044062,PMC2692111,copd-2-19,,PMC002xxxxxx/PMC2692111.xml,,,,,,,,
18044065,PMC2692112,copd-2-41,,PMC002xxxxxx/PMC2692112.xml,,,,,,,,
18044069,PMC2692113,copd-2-77,,PMC002xxxxxx/PMC2692113.xml,,,,,,,,
18044063,PMC2692114,copd-2-27,,PMC002xxxxxx/PMC2692114.xml,,,,,,,,
18044060,PMC2692115,copd-2-5,,PMC002xxxxxx/PMC2692115.xml,,,,,,,,
18044061,PMC2692116,copd-2-11,,PMC002xxxxxx/PMC2692116.xml,,,,,,,,
18044068,PMC2692117,copd-2-71,,PMC002xxxxxx/PMC2692117.xml,,,,,,,,
,PMC2692118,copd-2-1,,PMC002xxxxxx/PMC2692118.xml,,,,,,,,
18044066,PMC2692119,copd-2-55,,PMC002xxxxxx/PMC2692119.xml,,,,,,,,
18044064,PMC2692120,copd-2-33,,PMC002xxxxxx/PMC2692120.xml,,,,,,,,
18044070,PMC2692121,copd-2-81,,PMC002xxxxxx/PMC2692121.xml,,,,,,,,
18044058,PMC2692122,copd-2-1a,,PMC002xxxxxx/PMC2692122.xml,,,,,,,,
19234466,PMC2692245,BFnsmb1566,10.1038/nsmb.1566,PMC002xxxxxx/PMC2692245.xml,,,,,,,,
19421144,PMC2692373,,10.1038/onc.2009.96,PMC002xxxxxx/PMC2692373.xml,,,,,,NIHMS106237,,
19240255,PMC2692396,E-90511-2008,10.1152/ajpendo.90511.2008,PMC002xxxxxx/PMC2692396.xml,,,,,,,,
18023578,PMC2692407,,10.1016/j.bmcl.2007.10.095,PMC002xxxxxx/PMC2692407.xml,S0960-894X(07)01278-4,,,,,,,
19092782,PMC2692426,,10.1038/npp.2008.220,PMC002xxxxxx/PMC2692426.xml,,,,,,NIHMS79144,,
19357182,PMC2692438,F-00013-2009,10.1152/ajprenal.00013.2009,PMC002xxxxxx/PMC2692438.xml,,,,,,,,
19564894,PMC2692454,,10.3389/neuro.10.007.2009,PMC002xxxxxx/PMC2692454.xml,,,,,,,,
19329942,PMC2692456,,10.1038/modpathol.2009.35,PMC002xxxxxx/PMC2692456.xml,,,,,,NIHMS96470,,
19398950,PMC2692457,,10.1038/onc.2009.100,PMC002xxxxxx/PMC2692457.xml,,,,,,NIHMS107319,,
19234442,PMC2692521,,10.1038/nature07849,PMC002xxxxxx/PMC2692521.xml,,,,,,NIHMS103033,,
19120701,PMC2692531,,10.1111/j.1582-4934.2008.00552.x,PMC002xxxxxx/PMC2692531.xml,,,,,,,,
19198606,PMC2692915,,10.1038/nn.2260,PMC002xxxxxx/PMC2692915.xml,,,,,,NIHMS103101,,
17631932,PMC2693060,S0042-6822(07)00323-6,10.1016/j.virol.2007.04.035,PMC002xxxxxx/PMC2693060.xml,,,,,,,,
19305402,PMC2693069,,10.1038/nn.2276,PMC002xxxxxx/PMC2693069.xml,,,,,,NIHMS103076,,
19412161,PMC2693086,,10.1038/nature07994,PMC002xxxxxx/PMC2693086.xml,,,,,,NIHMS103267,,
18758453,PMC2693092,,10.1038/nmeth.1250,PMC002xxxxxx/PMC2693092.xml,,,,,,NIHMS95290,,
19234462,PMC2693210,,10.1038/nm.1929,PMC002xxxxxx/PMC2693210.xml,,,,,,NIHMS103166,,
19412165,PMC2693249,,10.1038/nn.2319,PMC002xxxxxx/PMC2693249.xml,,,,,,NIHMS105079,,
19448632,PMC2693356,,10.1038/ni.1735,PMC002xxxxxx/PMC2693356.xml,,,,,,NIHMS109816,,
19404239,PMC2693358,,10.1038/nmat2444,PMC002xxxxxx/PMC2693358.xml,,,,,,NIHMS108744,,
18840793,PMC2693389,,10.1093/gerona/63.9.895,PMC002xxxxxx/PMC2693389.xml,,895,,,,,,
18566819,PMC2693402,833,10.1007/s00259-008-0833-y,PMC002xxxxxx/PMC2693402.xml,,,,,,,,
19333655,PMC2693769,204,10.1007/s11307-009-0204-5,PMC002xxxxxx/PMC2693769.xml,,,,,,,,
19468857,PMC2693770,9431,10.1007/s11120-009-9431-5,PMC002xxxxxx/PMC2693770.xml,,,,,,,,
19415399,PMC2693771,904,10.1007/s11605-009-0904-9,PMC002xxxxxx/PMC2693771.xml,,,,,,,,
19247698,PMC2693772,712,10.1007/s10096-009-0712-x,PMC002xxxxxx/PMC2693772.xml,,,,,,,,
19381675,PMC2693773,596,10.1007/s00418-009-0596-y,PMC002xxxxxx/PMC2693773.xml,,,,,,,,
19479246,PMC2693774,1836,10.1007/s00221-009-1836-z,PMC002xxxxxx/PMC2693774.xml,,,,,,,,
19462166,PMC2693775,1838,10.1007/s00221-009-1838-x,PMC002xxxxxx/PMC2693775.xml,,,,,,,,
19190942,PMC2693776,700,10.1007/s10096-009-0700-1,PMC002xxxxxx/PMC2693776.xml,,,,,,,,
19037574,PMC2693777,462,10.1007/s00127-008-0462-6,PMC002xxxxxx/PMC2693777.xml,,,,,,,,
19437071,PMC2693778,9360,10.1007/s00266-009-9360-x,PMC002xxxxxx/PMC2693778.xml,,,,,,,,
19326177,PMC2693779,200,10.1007/s11307-009-0200-9,PMC002xxxxxx/PMC2693779.xml,,,,,,,,
19205764,PMC2693780,708,10.1007/s10096-009-0708-6,PMC002xxxxxx/PMC2693780.xml,,,,,,,,
19404726,PMC2693781,9123,10.1007/s10911-009-9123-y,PMC002xxxxxx/PMC2693781.xml,,,,,,,,
19350209,PMC2693782,9118,10.1007/s10911-009-9118-8,PMC002xxxxxx/PMC2693782.xml,,,,,,,,
19381788,PMC2693784,9119,10.1007/s10911-009-9119-7,PMC002xxxxxx/PMC2693784.xml,,,,,,,,
19280248,PMC2693799,9303,10.1007/s00266-008-9303-y,PMC002xxxxxx/PMC2693799.xml,,,,,,,,
